1;abbreviate;10
1395;Diana;5
1396;dictionary;10
1397;did;3
1398;diesel;6
1399;differ;6
1400;difference;10
1401;different;9
1402;difficult;9
1403;difficulty;10
1404;digit;5
1405;digital;7
1406;dignified;9
1407;dignify;7
1408;dignity;7
1409;diligence;9
1410;diligently;10
1411;dimension;9
1412;dine;4
1413;diner;5
1414;dining;6
1415;dinner;6
1416;diploma;7
1417;direct;6
1418;directed;8
1419;direction;9
1420;directly;8
1421;director;8
1422;directory;9
1423;dirt;4
1424;disability;10
1425;disagree;8
1426;disagreement;12
1427;disallow;8
1428;disappear;9
1429;disappoint;10
1430;disappointed;12
1431;disappointing;13
1432;disappointment;14
1433;disapprove;10
1434;disband;7
1435;discard;7
1436;disclose;8
1437;disconnect;10
1438;discontinuance;14
1439;discontinue;11
1440;discount;8
1441;discounter;10
1442;discourage;10
1443;discouraged;11
1444;discouragement;14
1445;discover;8
1446;discus;6
1447;discuss;7
1448;discussion;10
1449;disengage;9
1450;disengaged;10
1451;dish;4
1452;disinterested;13
1453;dislocate;9
1454;dismount;8
1455;disorient;9
1456;dispersed;9
1457;displace;8
1458;display;7
1459;displayed;9
1460;dispose;7
1461;dispute;7
1462;disruption;10
1463;dissatisfied;12
1464;dissolve;8
1465;distance;8
1466;distant;7
1467;distantly;9
1468;distinct;8
1469;distinction;11
1470;distinguish;11
1471;distinguishable;15
1472;distinguished;13
1473;distract;8
1474;distracted;10
1475;distraction;11
1476;distribute;10
1477;distributed;11
1478;distributing;12
1479;distribution;12
1480;distributor;11
1481;district;8
1482;disturb;7
1483;diverse;7
1484;diversely;9
1485;diverseness;11
1486;diversified;11
1487;diversify;9
1488;diversity;9
1489;divide;6
1490;divided;7
1491;dividend;8
1492;division;8
1493;DNB;3
1494;do;2
1495;dock;4
1496;doctor;6
1497;document;8
1498;documentation;13
1499;does;4
1500;dog;3
1501;doing;5
1502;dollar;6
1503;domestic;8
1504;domestically;12
1505;dominant;8
1506;dominie;7
1507;donate;6
1508;donation;8
1509;done;4
1510;dong;4
1511;donor;5
1512;door;4
1513;dotted;6
1514;double;6
1515;doubly;6
1516;doubt;5
1517;doubtful;8
1518;doubtfully;10
1519;down;4
1520;downstairs;10
1521;downtown;8
1522;downturn;8
1523;Draco;5
1524;draft;5
1525;dramatic;8
1526;dramatically;12
1527;dramatist;9
1528;dramatize;9
1529;drastic;7
1530;draw;4
1531;drawing;7
1532;dream;5
1533;Dresden;7
1534;dress;5
1535;dressed;7
1536;drill;5
1537;drink;5
1538;drinking;8
1539;drip;4
1540;drive;5
1541;driver;6
1542;driving;7
1543;drop;4
1544;drought;7
1545;drug;4
1546;dry;3
1547;Dubai;5
1548;dublin;6
1549;due;3
1550;duplicate;9
1551;duplication;11
1552;duplicator;10
1553;durable;7
1554;durance;7
1555;duration;8
1556;Durham;6
1557;during;6
1558;dust;4
1559;duty;4
1560;each;4
1561;eager;5
1562;eagerly;7
1563;early;5
1564;earn;4
1565;earnest;7
1566;earnings;8
1567;ease;4
1568;easily;6
1569;easiness;8
1570;east;4
1571;eastern;7
1572;easy;4
1573;eat;3
1574;eating;6
1575;Eaton agent;11
1576;economic;8
1577;economical;10
1578;economically;12
1579;economics;9
1580;economist;9
1581;economize;9
1582;economy;7
1583;edge;4
1584;Edinburgh;9
1585;edit;4
1586;Edith;5
1587;edition;7
1588;editor;6
1589;editorial;9
1590;education;9
1591;educational;11
1592;Edward;6
1593;effect;6
1594;effective;9
1595;effectively;11
1596;effectiveness;13
1597;efficiency;10
1598;efficient;9
1599;efficiently;11
1600;effort;6
1601;egad;4
1602;Egyptian;8
1603;eight;5
1604;eikon;5
1605;either;6
1606;elaborate;9
1607;elapse;6
1608;elderly;7
1609;elect;5
1610;election;8
1611;Electra;7
1612;electric;8
1613;electrical;10
1614;electricity;11
1615;electronic;10
1616;electronics;11
1617;elegance;8
1618;elegant;7
1619;elegantly;9
1620;element;7
1621;elevated;8
1622;elevation;9
1623;elevator;8
1624;eleven;6
1625;eligibility;11
1626;eligible;8
1627;eliminate;9
1628;elimination;11
1629;Elizabeth;9
1630;eloquently;10
1631;else;4
1632;elsewhere;9
1633;elusive;7
1634;elusively;9
1635;embrace;7
1636;emcee;5
1637;emerge;6
1638;emergency;9
1639;Emerson;7
1640;emit;4
1641;emphasis;8
1642;emphasize;9
1643;emphatic;8
1644;emphatically;12
1645;employ;6
1646;employed;8
1647;employee;8
1648;employer;8
1649;employment;10
1650;empower;7
1651;enable;6
1652;enabling;8
1653;enactment;9
1654;enclose;7
1655;enclosure;9
1656;encounter;9
1657;encourage;9
1658;encouragement;13
1659;encouraging;11
1660;encyclopedia;12
1661;end;3
1662;endear;6
1663;endeavor;8
1664;endo;4
1665;endorse;7
1666;endorsement;11
1667;endure;6
1668;enduring;8
1669;energetic;9
1670;energize;8
1671;energy;6
1672;enforced;8
1673;enforcement;11
1674;engage;6
1675;engaged;7
1676;engagement;10
1677;engaging;8
1678;engine;6
1679;engineer;8
1680;engineering;11
1681;enhance;7
1682;enhancement;11
1683;enjoy;5
1684;enlarge;7
1685;enlargement;11
1686;enlist;6
1687;enormous;8
1688;enormously;10
1689;enough;6
1690;enrol;5
1691;enroll;6
1692;enrollment;10
1693;ensure;6
1694;entail;6
1695;enter;5
1696;enterprise;10
1697;entertaining;12
1698;entertainment;13
1699;enthuse;7
1700;enthusiasm;10
1701;enthusiast;10
1702;enthusiastic;12
1703;enthusiastically;16
1704;entire;6
1705;entirely;8
1706;entitle;7
1707;entrance;8
1708;entrepreneur;12
1709;entrust;7
1710;entry;5
1711;envelop;7
1712;envelope;8
1713;enviable;8
1714;envious;7
1715;environment;11
1716;environmental;13
1717;environmentalist;16
1718;equal;5
1719;equality;8
1720;equally;7
1721;equip;5
1722;equipment;9
1723;equivalence;11
1724;equivalent;10
1725;erect;5
1726;error;5
1727;escalator;9
1728;escaped;7
1729;escort;6
1730;especially;10
1731;espresso;8
1732;essay;5
1733;essential;9
1734;essentially;11
1735;establish;9
1736;established;11
1737;establishment;13
1738;estate;6
1739;estimate;8
1740;estimated;9
1741;ethic;5
1742;ethics;6
1743;ethnic;6
1744;etiquette;9
1745;Euro;4
1746;europe;6
1747;european;8
1748;eurosat;7
1749;evaluate;8
1750;evaluation;10
1751;evanesce;8
1752;even;4
1753;evening;7
1754;evenings;8
1755;evenly;6
1756;evenness;8
1757;evens;5
1758;event;5
1759;eventual;8
1760;eventually;10
1761;ever;4
1762;every;5
1763;everyone;8
1764;everywhere;10
1765;evidence;8
1766;evident;7
1767;evidential;10
1768;evidently;9
1769;exact;5
1770;exacting;8
1771;exactly;7
1772;exaggerated;11
1773;exaggeration;12
1774;examination;11
1775;examine;7
1776;example;7
1777;excavate;8
1778;excavation;10
1779;exceed;6
1780;exceedingly;11
1781;excel;5
1782;excellence;10
1783;excellent;9
1784;except;6
1785;excepted;8
1786;exception;9
1787;exceptional;11
1788;exceptionally;13
1789;excess;6
1790;excessive;9
1791;excessively;11
1792;exchange;8
1793;excite;6
1794;excited;7
1795;excitement;10
1796;exciting;8
1797;exclaim;7
1798;exclude;7
1799;excluding;9
1800;exclusion;9
1801;exclusionary rule;17
1802;exclusive;9
1803;exclusively;11
1804;excursion;9
1805;excuse;6
1806;execute;7
1807;execution;9
1808;executive;9
1809;exemplary;9
1810;exempt;6
1811;exercisable;11
1812;exercise;8
1813;exerciser;9
1814;exhaust;7
1815;exhaustion;10
1816;exhibit;7
1817;exhibition;10
1818;exhibitor;9
1819;exist;5
1820;existent;8
1821;existing;8
1822;exit;4
1823;expand;6
1824;expanded;8
1825;expansion;9
1826;expansive;9
1827;expect;6
1828;expectant;9
1829;expectantly;11
1830;expectation;11
1831;expend;6
1832;expenditure;11
1833;expense;7
1834;expensive;9
1835;experience;10
1836;experienced;11
1837;experiment;10
1838;experimental;12
1839;experimentally;14
1840;expert;6
1841;expertise;9
1842;expiration;10
1843;expire;6
1844;explain;7
1845;explanation;11
1846;explicit;8
1847;exploration;11
1848;exploratory;11
1849;explore;7
1850;expo;4
1851;export;6
1852;exporter;8
1853;exposed;7
1854;exposure;8
1855;expresident;11
1856;express;7
1857;expression;10
1858;expressive;10
1859;expressively;12
1860;expressly;9
1861;expressway;10
1862;exquisite;9
1863;extemporal;10
1864;extend;6
1865;extended;8
1866;extension;9
1867;extensive;9
1868;extensively;11
1869;extent;6
1870;exterior;8
1871;externally;10
1872;extinct;7
1873;extinguisher;12
1874;extra;5
1875;extract;7
1876;extractable;11
1877;extraordinary;13
1878;extreme;7
1879;extremely;9
1880;extremity;9
1881;eye;3
1882;eyewear;7
1883;fabric;6
1884;face;4
1885;faced;5
1886;facility;8
1887;facing;6
1888;fact;4
1889;factor;6
1890;factory;7
1891;factual;7
1892;faculty;7
1893;fail;4
1894;failed;6
1895;failing;7
1896;failure;7
1897;faintly;7
1898;fair;4
1899;fairly;6
1900;fairway;7
1901;faithful;8
1902;falcate;7
1903;Falernian;9
1904;fall;4
1905;fallen;6
1906;falling;7
1907;familiar;8
1908;familiarity;11
1909;familiarize;11
1910;familiarly;10
1911;family;6
1912;famous;6
1913;fan;3
1914;far;3
1915;fare;4
1916;farm;4
1917;farmer;6
1918;farming;7
1919;farther;7
1920;fascinate;9
1921;fascinating;11
1922;fashion;7
1923;fast;4
1924;fasten;6
1925;fat;3
1926;fateful;7
1927;faucet;6
1928;fault;5
1929;faulty;6
1930;favor;5
1931;favorable;9
1932;favorably;9
1933;favorite;8
1934;fax;3
1935;feature;7
1936;featured;8
1937;February;8
1938;fed;3
1939;fee;3
1940;feedback;8
1941;feel;4
1942;feet;4
1943;feign;5
1944;fell;4
1945;felt;4
1946;feracious;9
1947;ferry;5
1948;festival;8
1949;few;3
1950;fewer;5
1951;field;5
1952;fierce;6
1953;fifteen;7
1954;fifteenth;9
1955;fifth;5
1956;fifty;5
1957;figure;6
1958;file;4
1959;filing;6
1960;fill;4
1961;fille;5
1962;film;4
1963;filter;6
1964;final;5
1965;finalist;8
1966;finality;8
1967;finalize;8
1968;finally;7
1969;finance;7
1970;financial;9
1971;financially;11
1972;find;4
1973;finding;7
1974;fine;4
1975;finely;6
1976;fineness;8
1977;fines;5
1978;finish;6
1979;finished;8
1980;finishing;9
1981;finnan haddie;13
1982;fire;4
1983;fireside;8
1984;fireworks;9
1985;firm;4
1986;firmly;6
1987;firmness;8
1988;first;5
1989;fiscal;6
1990;fish;4
1991;fisherman;9
1992;fitness;7
1993;five;4
1994;fixed;5
1995;fixture;7
1996;flash;5
1997;flashlight;10
1998;flat;4
1999;flavor;6
2000;flavoring;9
2001;flaw;4
2002;flawless;8
2003;fleet;5
2004;Fletcherism;11
2005;flexibility;11
2006;flexible;8
2007;flight;6
2008;floor;5
2009;Flora;5
2010;floral;6
2011;flour;5
2012;flourishing;11
2013;flow;4
2014;flower;6
2015;flu;3
2016;fluctuation;11
2017;fluently;8
2018;fly;3
2019;flying;6
2020;focus;5
2021;folder;6
2022;follow;6
2023;following;9
2024;food;4
2025;football;8
2026;footbridge;10
2027;footnote;8
2028;footrace;8
2029;for;3
2030;force;5
2031;forced;6
2032;forceful;8
2033;forecast;8
2034;forecaster;10
2035;foreign;7
2036;foresee;7
2037;foreseeable;11
2038;forest;6
2039;forever;7
2040;forgotten;9
2041;forlorn;7
2042;form;4
2043;formal;6
2044;formality;9
2045;formalize;9
2046;formally;8
2047;format;6
2048;formed;6
2049;former;6
2050;formerly;8
2051;formula;7
2052;forsythia;9
2053;fortified wine;14
2054;fortunate;9
2055;fortunately;11
2056;fortune;7
2057;forum;5
2058;forward;7
2059;found;5
2060;foundation;10
2061;founded;7
2062;founder;7
2063;four;4
2064;fourteen;8
2065;fourth;6
2066;fox;3
2067;fragile;7
2068;framed;6
2069;France;6
2070;Frances;7
2071;franchise;9
2072;Franciscan;10
2073;Franco;6
2074;Frank;5
2075;Franklin;8
2076;fraud;5
2077;Fred;4
2078;free;4
2079;freely;6
2080;freight;7
2081;French;6
2082;frequency;9
2083;frequent;8
2084;frequently;10
2085;fresh;5
2086;freshly;7
2087;Friday;6
2088;Fridays;7
2089;friend;6
2090;friendly;8
2091;friendship;10
2092;fringe;6
2093;Frisbee;7
2094;from;4
2095;front;5
2096;frontier;8
2097;Frost;5
2098;fruit;5
2099;frustrate;9
2100;frustrated;10
2101;frustration;11
2102;fry;3
2103;fuel;4
2104;fulfil;6
2105;fulfill;7
2106;fulfillment;11
2107;full;4
2108;fully;5
2109;fun;3
2110;function;8
2111;functional;10
2112;fund;4
2113;furious;7
2114;furnishings;11
2115;furniture;9
2116;further;7
2117;furthermore;11
2118;future;6
2119;Gaborone;8
2120;gain;4
2121;gala;4
2122;gallery;7
2123;Gallo;5
2124;galvani;7
2125;game;4
2126;gar;3
2127;garage;6
2128;garden;6
2129;gardening;9
2130;garment;7
2131;gas;3
2132;gate;4
2133;gather;6
2134;gave;4
2135;gear;4
2136;gem;3
2137;gemstone;8
2138;gender;6
2139;general;7
2140;generalization;14
2141;generalize;10
2142;generally;9
2143;generate;8
2144;generation;10
2145;generator;9
2146;generosity;10
2147;generously;10
2148;gentleman;9
2149;genuine;7
2150;Geoffrey;8
2151;Gerald;6
2152;German;6
2153;gest;4
2154;get;3
2155;gift;4
2156;Giles;5
2157;give;4
2158;given;5
2159;glad;4
2160;gladly;6
2161;glance;6
2162;Glasgow;7
2163;glass;5
2164;glassware;9
2165;glen;4
2166;global;6
2167;glory;5
2168;glove;5
2169;glover;6
2170;go;2
2171;goal;4
2172;goer;4
2173;goes;4
2174;goggle;6
2175;going;5
2176;gold;4
2177;golf;4
2178;gomer;5
2179;good;4
2180;goods;5
2181;goodwife;8
2182;got;3
2183;gourmet;7
2184;governing;9
2185;government;10
2186;governmental;12
2187;Gr;2
2188;graceful;8
2189;gracefully;10
2190;grade;5
2191;gradual;7
2192;gradually;9
2193;graduate;8
2194;Graf;4
2195;grain;5
2196;grand;5
2197;grandfather;11
2198;grandiflora;11
2199;granger;7
2200;granite;7
2201;grant;5
2202;graph;5
2203;graphic;7
2204;graphics;8
2205;grateful;8
2206;gratefully;10
2207;GRE;3
2208;great;5
2209;Greater;7
2210;greatest common divisor(divisor);32
2211;greatly;7
2212;greatness;9
2213;green;5
2214;Greene;6
2215;greenfield;10
2216;Greenland;9
2217;greenstone;10
2218;greet;5
2219;greeting;8
2220;Gretchen;8
2221;grew;4
2222;grey;4
2223;grill;5
2224;ground;6
2225;groundbreaking;14
2226;group;5
2227;grow;4
2228;grower;6
2229;growing;7
2230;grown;5
2231;growth;6
2232;guarantee;9
2233;guard;5
2234;guarded;7
2235;Guelph;6
2236;guess;5
2237;guest;5
2238;guidable;8
2239;guidance;8
2240;guide;5
2241;guidebook;9
2242;guided;6
2243;guideline;9
2244;gusty;5
2245;habit;5
2246;habitation;10
2247;habitual;8
2248;habitually;10
2249;had;3
2250;hah;3
2251;hair;4
2252;half;4
2253;hall;4
2254;hallmark;8
2255;hallway;7
2256;halve;5
2257;Hamilton;8
2258;hammersmith;11
2259;Hammond organ;13
2260;Han;3
2261;hand;4
2262;handbook;8
2263;handheld;8
2264;handle;6
2265;handled;7
2266;handling;8
2267;handy;5
2268;hang;4
2269;hanging;7
2270;Hanoi;5
2271;Hans;4
2272;happen;6
2273;happening;9
2274;happily;7
2275;happiness;9
2276;happy;5
2277;harbor;6
2278;hard;4
2279;hardearned;10
2280;harden;6
2281;hardly;6
2282;hardship;8
2283;hardworking;11
2284;harlot;6
2285;harm;4
2286;harmful;7
2287;harmlessly;10
2288;harmonious;10
2289;harvest;7
2290;has;3
2291;Hashimoto's disease;19
2292;hastily;7
2293;hat;3
2294;hatch;5
2295;hatter;6
2296;have;4
2297;having;6
2298;Hawaii;6
2299;hazard;6
2300;hazardous;9
2301;he;2
2302;head;4
2303;headgear;8
2304;headquarters;12
2305;headset;7
2306;health;6
2307;healthy;7
2308;hearing;7
2309;heart;5
2310;heat;4
2311;heating;7
2312;heavily;7
2313;heaviness;9
2314;heavy;5
2315;Hebe;4
2316;hectare;7
2317;held;4
2318;helmet;6
2319;help;4
2320;helpful;7
2321;helping;7
2322;Henry;5
2323;her;3
2324;herald;6
2325;here;4
2326;hero;4
2327;hers;4
2328;herself;7
2329;hesitancy;9
2330;hesitant;8
2331;hesitantly;10
2332;hesitate;8
2333;hesitation;10
2334;hidden;6
2335;high;4
2336;higher;6
2337;highest;7
2338;highlight;9
2339;highly;6
2340;highness;8
2341;highway;7
2342;hiker;5
2343;hiking;6
2344;hill;4
2345;him;3
2346;himself;7
2347;hire;4
2348;hired;5
2349;hires;5
2350;hiring;6
2351;his;3
2352;historian;9
2353;historic;8
2354;historical;10
2355;history;7
2356;hit;3
2357;hobby;5
2358;hobbyist;8
2359;hold;4
2360;holding;7
2361;holiday;7
2362;Holland;7
2363;holy;4
2364;home;4
2365;homemade;8
2366;honest;6
2367;honesty;7
2368;hong;4
2369;honor;5
2370;honored;7
2371;hop;3
2372;hope;4
2373;hopeful;7
2374;hopefully;9
2375;horizon;7
2376;horse;5
2377;horseback;9
2378;hortation;9
2379;hospital;8
2380;hospitality;11
2381;host;4
2382;hot;3
2383;hotel;5
2384;hour;4
2385;hourly;6
2386;house;5
2387;household;9
2388;housing;7
2389;how;3
2390;however;7
2391;Hua Kuofeng;11
2392;Hubert;6
2393;Hudson;6
2394;huge;4
2395;hugely;6
2396;Hugh;4
2397;Hughes;6
2398;human;5
2399;hundred;7
2400;Hungarian;9
2401;hurry;5
2402;husband;7
2403;Hwang Hai;9
2404;hybrid;6
2405;Hyde;4
2406;hydrogen;8
2407;ian;3
2408;ice;3
2409;ID;2
2410;idea;4
2411;ideal;5
2412;idealism;8
2413;idealist;8
2414;idealistic;10
2415;idealistically;14
2416;ideality;8
2417;idealize;8
2418;ideally;7
2419;identifiable;12
2420;identification;14
2421;identifier;10
2422;identify;8
2423;identity;8
2424;idle;4
2425;if;2
2426;ignore;6
2427;ill;3
2428;illegal;7
2429;illegible;9
2430;illness;7
2431;illustrate;10
2432;illustration;12
2433;image;5
2434;imitate;7
2435;imitation;9
2436;immediate;9
2437;immediately;11
2438;immensely;9
2439;immigration;11
2440;immovable;9
2441;impact;6
2442;impacted;8
2443;impart;6
2444;impartial;9
2445;impartiality;12
2446;impartially;11
2447;impatient;9
2448;impede;6
2449;impending;9
2450;impenetrable;12
2451;imperative;10
2452;imperial;8
2453;implement;9
2454;implementation;14
2455;implication;11
2456;imply;5
2457;impolite;8
2458;import;6
2459;importance;10
2460;important;9
2461;importantly;11
2462;importer;8
2463;impose;6
2464;impossibility;13
2465;impossible;10
2466;impossibleness;14
2467;impossibly;10
2468;impresa;7
2469;impress;7
2470;impressed;9
2471;impression;10
2472;impressive;10
2473;impressively;12
2474;impressiveness;14
2475;improper;8
2476;improperly;10
2477;improvability;13
2478;improve;7
2479;improvement;11
2480;impulsive;9
2481;impulsively;11
2482;in;2
2483;inaccuracy;10
2484;inaccurate;10
2485;inadmissible;12
2486;inadvertently;13
2487;inappropriate;13
2488;inaudible;9
2489;incapable;9
2490;incentive;9
2491;inception;9
2492;incident;8
2493;incidental;10
2494;incidentally;12
2495;inclement;9
2496;include;7
2497;including;9
2498;inclusion;9
2499;inclusive;9
2500;income;6
2501;incoming;8
2502;incomplete;10
2503;inconvenience;13
2504;incorporated;12
2505;increase;8
2506;increasing;10
2507;increasingly;12
2508;incredibly;10
2509;incur;5
2510;indebted;8
2511;indecently;10
2512;indecision;10
2513;indefinite;10
2514;indefinitely;12
2515;independent;11
2516;independently;13
2517;indicate;8
2518;indication;10
2519;indicative;10
2520;indifference;12
2521;indifferently;13
2522;indirect;8
2523;indirectly;10
2524;individual;10
2525;individually;12
2526;Indonesia;9
2527;indoors;7
2528;induce;6
2529;indulge;7
2530;industrial;10
2531;industry;8
2532;inefficient;11
2533;inexact;7
2534;inexpensive;11
2535;inexperienced;13
2536;inexpert;8
2537;inexpertly;10
2538;infinite;8
2539;infirm;6
2540;inflation;9
2541;inflict;7
2542;influence;9
2543;influential;11
2544;influenza;9
2545;inform;6
2546;informally;10
2547;informant;9
2548;information;11
2549;informative;11
2550;informed;8
2551;informer;8
2552;informing;9
2553;infrequent;10
2554;ingenuity;9
2555;inglenook;9
2556;ingredient;10
2557;inherent;8
2558;inhibit;7
2559;inhouse;7
2560;initial;7
2561;initialize;10
2562;initially;9
2563;initiate;8
2564;initiation;10
2565;initiative;10
2566;injection;9
2567;injury;6
2568;ink;3
2569;inn;3
2570;innovate;8
2571;innovation;10
2572;innovative;10
2573;innovator;9
2574;input;5
2575;inquire;7
2576;inquiring;9
2577;inquiry;7
2578;inscribe;8
2579;inscription;11
2580;insecure;8
2581;inside;6
2582;insight;7
2583;insignificant;13
2584;insincere;9
2585;insist;6
2586;insistence;10
2587;insistent;9
2588;inspect;7
2589;inspection;10
2590;inspector;9
2591;inspiration;11
2592;inspired;8
2593;inspiring;9
2594;install;7
2595;installation;12
2596;installment;11
2597;instant;7
2598;instantly;9
2599;instead;7
2600;institute;9
2601;institution;11
2602;instruct;8
2603;instruction;11
2604;instructional;13
2605;instructor;10
2606;instrument;10
2607;instrumental;12
2608;insufficient;12
2609;insurance;9
2610;insurer;7
2611;intake;6
2612;integration;11
2613;intellectual;12
2614;intelligent;11
2615;intelligently;13
2616;intend;6
2617;intended;8
2618;intending;9
2619;intensely;9
2620;intensify;9
2621;intensity;9
2622;intensive;9
2623;intent;6
2624;intention;9
2625;intentional;11
2626;intently;8
2627;interact;8
2628;interaction;11
2629;interactive;11
2630;interest;8
2631;interested;10
2632;interesting;11
2633;interestingly;13
2634;interface;9
2635;interfere;9
2636;interfering;11
2637;intergroup;10
2638;interim;7
2639;interior;8
2640;intermediate;12
2641;intermission;12
2642;intermittent;12
2643;intern;6
2644;internal;8
2645;internally;10
2646;international;13
2647;internationally;15
2648;interne;7
2649;internship;10
2650;interpersonal;13
2651;interphone;10
2652;interpret;9
2653;interpretation;14
2654;interpreter;11
2655;interrupt;9
2656;interrupted;11
2657;interruption;12
2658;intersection;12
2659;interval;8
2660;intervene;9
2661;interview;9
2662;interviewer;11
2663;into;4
2664;intricate;9
2665;introduce;9
2666;introduction;12
2667;introductory;12
2668;intuition;9
2669;intuitive;9
2670;invasive;8
2671;invent;6
2672;invention;9
2673;inventor;8
2674;inventory;9
2675;invest;6
2676;investigate;11
2677;investigation;13
2678;investigative;13
2679;investment;10
2680;investor;8
2681;invitation;10
2682;invite;6
2683;inviting;8
2684;invitingly;10
2685;invoice;7
2686;involve;7
2687;involved;8
2688;involvement;11
2689;inward;6
2690;inwardly;8
2691;Ipswich;7
2692;Iran;4
2693;irrelevant;10
2694;irritation;10
2695;is;2
2696;island;6
2697;isolated;8
2698;issuable;8
2699;issue;5
2700;issuer;6
2701;Istanbul;8
2702;it;2
2703;Italian;7
2704;Italy;5
2705;item;4
2706;itinerary;9
2707;ITO;3
2708;its;3
2709;itself;6
2710;jab;3
2711;jacket;6
2712;Jackson;7
2713;Jakarta;7
2714;James;5
2715;Jamestown;9
2716;Jane;4
2717;Janet;5
2718;January;7
2719;Japan;5
2720;jazz;4
2721;Jefferson;9
2722;jericho;7
2723;jet;3
2724;jewelry;7
2725;job;3
2726;jobless;7
2727;Joe;3
2728;Johannesburg;12
2729;John;4
2730;Johnson;7
2731;join;4
2732;jointly;7
2733;Jonah;5
2734;Jones;5
2735;Jordan;6
2736;Jos;3
2737;Joseph;6
